year,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
2019,15896,15897,4420.0,NE-00073,SPRINGFIELD,68059.0,Sarpy,NE,68205.0,66309.0,1896.0,139200,69300.0,30200.0,39700.0
2019,15896,15897,4420.0,NE-00073,TEKAMAH,68061.0,Burt,NE,24900.0,0.0,24900.0,18000,0.0,18000.0,0.0
2019,15896,15897,4420.0,NE-00073,LESHARA,68064.0,Saunders,NE,151084.0,139997.0,11087.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,VALLEY,68064.0,Douglas,NE,625759.0,492891.0,132868.0,279300,272500.0,800.0,6000.0
2019,15896,15897,4420.0,NE-00073,WAHOO,68066.0,Saunders,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,WALTHILL,68067.0,Thurston,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,WATERLOO,68069.0,Douglas,NE,472919.0,284616.0,188303.0,755300,92500.0,144200.0,518600.0
2019,15896,15897,4420.0,NE-00073,WATERLOO,68069.0,Sarpy,NE,15094.0,15094.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,WINSLOW,68072.0,Dodge,NE,177867.0,166357.0,11510.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,OMAHA,68102.0,Douglas,NE,700000.0,200000.0,500000.0,750000,200000.0,500000.0,50000.0
2019,15896,15897,4420.0,NE-00073,OMAHA,68105.0,Douglas,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,OMAHA,68108.0,Douglas,NE,24782.0,24782.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,OMAHA,68112.0,Douglas,NE,8928.0,8928.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,OMAHA,68112.0,Washington,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,OMAHA,68114.0,Douglas,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,OMAHA,68122.0,Douglas,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,BELLEVUE,68123.0,,NE,108411.0,97061.0,11350.0,113500,97100.0,11400.0,5000.0
2019,15896,15897,4420.0,NE-00073,BELLEVUE,68123.0,Sarpy,NE,821763.0,702412.0,119351.0,699700,325200.0,278800.0,95700.0
2019,15896,15897,4420.0,NE-00073,OMAHA,68124.0,Douglas,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,OMAHA,68132.0,Douglas,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,OMAHA,68134.0,Douglas,NE,16165.0,16165.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,BROWNVILLE,68321.0,Nemaha,NE,59300.0,9300.0,50000.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,PERU,68421.0,Nemaha,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,RULO,68431.0,Richardson,NE,16368.0,11718.0,4650.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,TOBIAS,68453.0,Saline,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,LINCOLN,68510.0,Lancaster,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,COLUMBUS,68601.0,Platte,NE,1770857.0,1051320.0,719537.0,56000,6100.0,35100.0,14800.0
2019,15896,15897,4420.0,NE-00073,ALBION,68620.0,Boone,NE,44000.0,44000.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,Bellwood,68624.0,Butler,NE,14508.0,14508.0,0.0,279300,279300.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,DAVID CITY,68632.0,Butler,NE,3581.0,3581.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,FULLERTON,68638.0,Nance,NE,127152.0,113652.0,13500.0,236300,172800.0,13500.0,50000.0
2019,15896,15897,4420.0,NE-00073,GENOA,68640.0,Nance,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,MONROE,68647.0,Platte,NE,50975.0,35975.0,15000.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,MORSE BLUFF,68648.0,Saunders,NE,294624.0,294624.0,0.0,294700,294700.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,NORTH BEND,68649.0,Dodge,NE,62096.0,61396.0,700.0,32500,31000.0,0.0,1500.0
2019,15896,15897,4420.0,NE-00073,SAINT EDWARD,68660.0,Boone,NE,26642.0,20974.0,5668.0,5400,2700.0,2700.0,0.0
2019,15896,15897,4420.0,NE-00073,NORFOLK,68701.0,Stanton,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,BATTLE CREEK,68715.0,Madison,NE,950.0,0.0,950.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,Beemer,68716.0,Cuming,NE,23809.0,19809.0,4000.0,11500,6200.0,5300.0,0.0
2019,15896,15897,4420.0,NE-00073,CREIGHTON,68729.0,Knox,NE,5745.0,5245.0,500.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,NEWMAN GROVE,68758.0,Madison,NE,23452.0,21168.0,2284.0,45000,21200.0,23800.0,0.0
2019,15896,15897,4420.0,NE-00073,OAKDALE,68761.0,Antelope,NE,74912.0,74912.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,OSMOND,68765.0,Pierce,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,PIERCE,68767.0,Pierce,NE,17654.0,12584.0,5070.0,17700,12600.0,5100.0,0.0
2019,15896,15897,4420.0,NE-00073,SPENCER,68777.0,Boyd,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,VERDIGRE,68783.0,Knox,NE,11253.0,11253.0,0.0,58400,54100.0,0.0,4300.0
2019,15896,15897,4420.0,NE-00073,WEST POINT,68788.0,Cuming,NE,13020.0,13020.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,WISNER,68791.0,Cuming,NE,20032.0,18182.0,1850.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,ANSELMO,68813.0,Custer,NE,91020.0,86940.0,4080.0,49600,49600.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,BROKEN BOW,68822.0,Custer,NE,100739.66,95839.66,4900.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,CALLAWAY,68825.0,Custer,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,COMSTOCK,68828.0,Custer,NE,28710.0,28207.0,503.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,DANNEBROG,68831.0,Howard,NE,42819.0,25627.0,17192.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,ELBA,68835.0,Howard,NE,50160.0,50160.0,0.0,50000,25000.0,0.0,25000.0
2019,15896,15897,4420.0,NE-00073,GIBBON,68840.0,Buffalo,NE,124440.0,108085.0,16355.0,43200,32600.0,2800.0,7800.0
2019,15896,15897,4420.0,NE-00073,KEARNEY,68845.0,Buffalo,NE,527727.0,474243.0,53484.0,1894700,334000.0,1257000.0,303700.0
2019,15896,15897,4420.0,NE-00073,KEARNEY,68847.0,Buffalo,NE,25435.0,9935.0,15500.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,LEXINGTON,68850.0,Dawson,NE,31343.0,31343.0,0.0,25000,25000.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,LOUP CITY,68853.0,Sherman,NE,0.0,0.0,0.0,25000,0.0,0.0,25000.0
2019,15896,15897,4420.0,NE-00073,MERNA,68856.0,Custer,NE,0.0,0.0,0.0,69900,0.0,0.0,69900.0
2019,15896,15897,4420.0,NE-00073,OCONTO,68860.0,Custer,NE,35093.0,35093.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,OVERTON,68863.0,Dawson,NE,19140.0,17690.0,1450.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,SAINT PAUL,68873.0,Howard,NE,6729.0,6729.0,0.0,6800,6800.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,SARGENT,68874.0,Custer,NE,1.0,1.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,SCOTIA,68875.0,Howard,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,WOOD RIVER,68883.0,Hall,NE,29055.0,29055.0,0.0,0,0.0,0.0,0.0
2019,15896,15897,4420.0,NE-00073,Woodriver,68883.0,Hall,NE,95911.0,95911.0,0.0,101700,98800.0,0.0,2900.0
2019,15896,15897,4420.0,NE-00073,CURTIS,69025.0,Frontier,NE,,,,0,,,
2019,15896,15897,4420.0,NE-00073,NEW ORLEANS,70125.0,Orleans,LA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,ANTHON,51004.0,Woodbury,IA,13306.0,13306.0,0.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,HORNICK,51026.0,Woodbury,IA,20432.0,20432.0,0.0,22200,20500.0,0.0,1700.0
2019,15898,15899,4421.0,IA-00086,MAPLETON,51034.0,Monona,IA,21815.0,21090.0,725.0,21900,21100.0,800.0,0.0
2019,15898,15899,4421.0,IA-00086,ONAWA,51040.0,Monona,IA,26800.0,26800.0,0.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,SIOUX CITY,51104.0,Iowa,IA,14045.0,14045.0,0.0,14100,14100.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,CRESCENT,51526.0,Pottawattamie,IA,58144.0,48894.0,9250.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,GLENWOOD,51534.0,Mills,IA,19517.0,8327.0,11190.0,52400,0.0,11200.0,41200.0
2019,15898,15899,4421.0,IA-00086,HARLAN,51537.0,Shelby,IA,56576.0,32076.0,24500.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,MISSOURI VALLEY,51555.0,Harrison,IA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,PACIFIC JUNCTION,51561.0,Iowa,IA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,PACIFIC JUNCTION,51561.0,Fremont,IA,78094.0,73244.0,4850.0,175000,70200.0,104800.0,0.0
2019,15898,15899,4421.0,IA-00086,PACIFIC JUNCTION,51561.0,Mills,IA,3358068.58,3255065.58,103003.0,1597500,1396500.0,90000.0,111000.0
2019,15898,15899,4421.0,IA-00086,WOODBINE,51579.0,Iowa,IA,1960.0,0.0,1960.0,5900,0.0,5900.0,0.0
2019,15898,15899,4421.0,IA-00086,HAMBURG,51640.0,Fremont,IA,1628361.0,1450533.0,177828.0,512500,490300.0,8200.0,14000.0
2019,15898,15899,4421.0,IA-00086,PERCIVAL,51648.0,Fremont,IA,840153.0,724581.0,115572.0,850000,321300.0,156900.0,371800.0
2019,15898,15899,4421.0,IA-00086,SIDNEY,51652.0,Iowa,IA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,SIDNEY,51652.0,Fremont,IA,68712.0,68528.0,184.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,TABOR,51653.0,Fremont,IA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,THURMAN,51654.0,Fremont,IA,11621.0,11621.0,0.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,BARTLETT,51654.0,Fremont,IA,305161.0,284261.0,20900.0,985000,513200.0,395800.0,76000.0
2019,15898,15899,4421.0,IA-00086,MOUNT PLEASANT,52641.0,Henry,IA,0.0,0.0,0.0,135000,0.0,0.0,135000.0
2019,15898,15899,4421.0,IA-00086,WAPELLO,52653.0,Louisa,IA,39204.0,39204.0,0.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,BUFFALO,52728.0,Scott,IA,97741.0,89583.0,8158.0,81900,33000.0,2100.0,46800.0
2019,15898,15899,4421.0,IA-00086,LE CLAIRE,52753.0,Scott,IA,16252.0,15752.0,500.0,205200,32100.0,23100.0,150000.0
2019,15898,15899,4421.0,IA-00086,PRINCETON,52768.0,Scott,IA,,,,0,,,
2019,15898,15899,4421.0,IA-00086,DAVENPORT,52801.0,Scott,IA,785640.0,597923.0,187717.0,448100,167400.0,64700.0,216000.0
2019,15898,15899,4421.0,IA-00086,DAVENPORT,52802.0,Scott,IA,373707.0,325914.0,47793.0,133600,25000.0,0.0,108600.0
2019,15898,15899,4421.0,IA-00086,DAVENPORT,52802.0,Iowa,IA,32227.0,31231.0,996.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,Davenport,52803.0,Scott,IA,119364.0,84477.0,34887.0,0,0.0,0.0,0.0
2019,15898,15899,4421.0,IA-00086,DAVENPORT,52808.0,Scott,IA,72309.0,61309.0,11000.0,110500,79500.0,11000.0,20000.0
2019,15898,15899,4421.0,IA-00086,MOLINE,61265.0,Rock Island,IL,0.0,0.0,0.0,17900,0.0,0.0,17900.0
2019,15898,15899,4421.0,IA-00086,ELKHORN,68022.0,Douglas,NE,,,,0,,,
2019,15898,15899,4421.0,IA-00086,PENDER,68047.0,Thurston,NE,,,,0,,,
2019,15898,15899,4421.0,IA-00086,LINCOLN,68516.0,Lancaster,NE,0.0,0.0,0.0,228900,0.0,0.0,228900.0
2019,15923,15924,,KY-00072,NIPPA,41240.0,Johnson,KY,53618.46,50258.46,3360.0,0,0.0,0.0,0.0
2019,15923,15924,,KY-00072,PAINTSVILLE,41240.0,Johnson,KY,55250.44,55250.44,0.0,0,0.0,0.0,0.0
2019,15923,15924,,KY-00072,SALYERSVILLE,41465.0,Magoffin,KY,114851.08,98151.08,16700.0,0,0.0,0.0,0.0
2019,15927,15928,4420.0,NE-00074,TEKAMAH,68061.0,Burt,NE,3400.0,3400.0,0.0,0,0.0,0.0,0.0
2019,15929,15930,4421.0,IA-00087,LYNNVILLE,50153.0,Jasper,IA,53460.0,53460.0,0.0,0,0.0,0.0,0.0
2019,15929,15930,4421.0,IA-00087,HORNICK,51026.0,Woodbury,IA,120219.0,88902.0,31317.0,0,0.0,0.0,0.0
2019,15937,15938,4428.0,KY-00073,HICKMAN,42050.0,Fulton,KY,,,,0,,,
2019,15937,15938,4428.0,KY-00073,EDMONTON,42129.0,Metcalfe,KY,17841.0,17841.0,0.0,17900,17900.0,0.0,0.0
2019,15944,15945,4429.0,MS-00111,COLUMBUS,39702.0,Lowndes,MS,168751.0,168751.0,0.0,0,0.0,0.0,0.0
2019,15950,15951,4432.0,OR-00098,OAKRIDGE,97463.0,Lane,OR,29379.0,29379.0,0.0,0,0.0,0.0,0.0
2019,15952,15953,,IL-00053,SCIOTO MILLS,61032.0,Stephenson,IL,,,,0,,,
2019,15952,15953,,IL-00053,SAVANNA,61074.0,Carroll,IL,2500.0,2500.0,0.0,0,0.0,0.0,0.0
2019,15954,15955,,AL-00095,CEDAR BLUFF,35959.0,Cherokee,AL,24471.55,21921.55,2550.0,25000,25000.0,0.0,0.0
2019,15954,15955,,AL-00095,CENTRE,35960.0,Cherokee,AL,302717.74,299917.74,2800.0,107000,107000.0,0.0,0.0
2019,15958,15959,,OK-00129,MCALESTER,74501.0,Pittsburg,OK,,,,0,,,
2019,15958,15959,,OK-00129,HAILEYVILLE,74546.0,Pittsburg,OK,,,,0,,,
2019,15958,15959,,OK-00129,DURANT,74701.0,Bryan,OK,,,,0,,,
2019,15958,15959,,OK-00129,BOKCHITO,74726.0,Bryan,OK,156149.0,108180.0,47969.0,49000,0.0,49000.0,0.0
2019,15961,15962,4434.0,CA-00307,PARADISE,95969.0,Butte,CA,40748.0,40748.0,0.0,19700,13700.0,0.0,6000.0
2019,15963,15964,,TX-00515,ALTO,75925.0,Cherokee,TX,1500.0,1500.0,0.0,0,0.0,0.0,0.0
2019,15963,15964,,TX-00515,HOUSTON,77004.0,Houston,TX,,,,0,,,
2019,15963,15964,,TX-00515,FRANKLIN,77856.0,Robertson,TX,432472.2,414607.2,17865.0,240400,222500.0,17900.0,0.0
2019,15965,15966,,TX-00516,HUNTINGTON,75949.0,Angelina,TX,21039.61,21039.61,0.0,23300,22700.0,0.0,600.0
2019,15965,15966,,TX-00516,SAN AUGUSTINE,75972.0,San Augustine,TX,191075.22,152625.22,38450.0,66300,22900.0,37300.0,6100.0
2019,15973,15974,4438.0,OK-00130,SUN CITY,67143.0,Barber,KS,54032.93,53282.93,750.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,COYLE,73027.0,Logan,OK,12539.05,12539.05,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,CRESCENT,73028.0,Logan,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,EL RENO,73036.0,Canadian,OK,127179.45,122379.45,4800.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,GUTHRIE,73044.0,Logan,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,PERRY,73077.0,Noble,OK,49822.34,49822.34,0.0,24000,24000.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,PIEDMONT,73078.0,Canadian,OK,17299.17,17299.17,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,YUKON,73099.0,Oklahoma,OK,20000.0,0.0,20000.0,24000,0.0,20000.0,4000.0
2019,15973,15974,4438.0,OK-00130,YUKON,73099.0,Canadian,OK,0.0,0.0,0.0,5100,0.0,0.0,5100.0
2019,15973,15974,4438.0,OK-00130,DEL CITY,73115.0,Oklahoma,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,OKLAHOMA CITY,73132.0,Oklahoma,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,ENID,73701.0,Garfield,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,ALVA,73717.0,Woods,OK,14890.5,14890.5,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,AMORITA,73719.0,Alfalfa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,CHEROKEE,73728.0,Alfalfa,OK,78630.2,51730.2,26900.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,DOVER,73734.0,Kingfisher,OK,53821.47,42396.47,11425.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,OKARCHE,73762.0,Kingfisher,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,WAYNOKA,73860.0,Woods,OK,16500.0,16500.0,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,AVANT,74001.0,Osage,OK,42050.0,37750.0,4300.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BARNSDALL,74002.0,Osage,OK,77250.0,77250.0,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BARTLESVILLE,74003.0,Washington,OK,155576.5,9076.5,146500.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BARTLESVILLE,74003.0,Oklahoma,OK,17299.83,17299.83,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BARTLESVILLE,74006.0,Washington,OK,42048.0,40042.0,2006.0,70300,40000.0,15300.0,15000.0
2019,15973,15974,4438.0,OK-00130,BIXBY,74008.0,Tulsa,OK,5292.0,5292.0,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BROKEN ARROW,74011.0,Tulsa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,BROKEN ARROW,74012.0,Tulsa,OK,60670.19,60670.19,0.0,39500,33300.0,0.0,6200.0
2019,15973,15974,4438.0,OK-00130,BROKEN ARROW,74014.0,Wagoner,OK,88964.58,88964.58,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,CHELSEA,74016.0,Rogers,OK,7987.75,5487.75,2500.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,CLAREMORE,74017.0,Rogers,OK,68492.17,65392.17,3100.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,CLAREMORE,74018.0,Rogers,OK,7052.0,0.0,7052.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,COLLINSVILLE,74021.0,Tulsa,OK,323075.9,323075.9,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,DELAWARE,74027.0,Delaware,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,DEWEY,74029.0,Washington,OK,29975.0,0.0,29975.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,HOMINY,74035.0,Osage,OK,11043.33,11043.33,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,JENKS,74037.0,Tulsa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,MANNFORD,74044.0,Creek,OK,11536.0,6336.0,5200.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,NOWATA,74048.0,Nowata,OK,29898.0,2898.0,27000.0,68100,0.0,0.0,68100.0
2019,15973,15974,4438.0,OK-00130,OWASSO,74055.0,Tulsa,OK,29900.0,0.0,29900.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,PAWNEE,74058.0,Pawnee,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,SAND SPRINGS,74063.0,Tulsa,OK,2770024.28,2645164.28,124860.0,2759000,2330500.0,241300.0,187200.0
2019,15973,15974,4438.0,OK-00130,SAPULPA,74066.0,Creek,OK,512790.26,440260.26,72530.0,155300,85300.0,45000.0,25000.0
2019,15973,15974,4438.0,OK-00130,SAPULPA,74066.0,Oklahoma,OK,16272.42,16272.42,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,SAPULPA,74067.0,Creek,OK,88316.22,88316.22,0.0,47700,47700.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,SKIATOOK,74070.0,Tulsa,OK,786165.88,703186.88,82979.0,212800,148700.0,26500.0,37600.0
2019,15973,15974,4438.0,OK-00130,SKIATOOK,74070.0,Osage,OK,30344.48,30344.48,0.0,36600,16600.0,0.0,20000.0
2019,15973,15974,4438.0,OK-00130,SKIATOOK,74070.0,Washington,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,SPERRY,74073.0,Tulsa,OK,20917.4,20267.4,650.0,25000,20300.0,2900.0,1800.0
2019,15973,15974,4438.0,OK-00130,SPERRY,74073.0,Osage,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,STILLWATER,74074.0,Payne,OK,85656.41,51456.41,34200.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,STILLWATER,74075.0,Payne,OK,26788.25,25218.25,1570.0,25000,24800.0,200.0,0.0
2019,15973,15974,4438.0,OK-00130,WYNONA,74084.0,Osage,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,YALE,74085.0,Payne,OK,30022.66,5625.0,24397.66,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74106.0,Oklahoma,OK,152580.0,148050.0,4530.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74106.0,Tulsa,OK,30153.06,30153.06,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74108.0,Wagoner,OK,43655.39,43655.39,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,Tulsa,74110.0,Tulsa,OK,15714.11,15714.11,0.0,15800,15800.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74112.0,Tulsa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,TULSA,74114.0,Tulsa,OK,10614.03,10614.03,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74115.0,Oklahoma,OK,60811.0,54932.0,5879.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74115.0,Tulsa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,TULSA,74116.0,Rogers,OK,0.0,0.0,0.0,300000,0.0,0.0,300000.0
2019,15973,15974,4438.0,OK-00130,TULSA,74126.0,Tulsa,OK,17798.4,17798.4,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74127.0,Tulsa,OK,56511.55,55236.55,1275.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74128.0,Tulsa,OK,19837.36,19837.36,0.0,12900,12900.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74136.0,Tulsa,OK,36301.84,35101.84,1200.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,TULSA,74146.0,Tulsa,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,VINITA,74301.0,Mayes,OK,30576.03,20901.03,9675.0,25000,20000.0,5000.0,0.0
2019,15973,15974,4438.0,OK-00130,VINITA,74301.0,Craig,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,ADAIR,74330.0,Mayes,OK,674108.93,654008.93,20100.0,106700,83300.0,16700.0,6700.0
2019,15973,15974,4438.0,OK-00130,AFTON,74331.0,Ottawa,OK,5459.36,4959.36,500.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BERNICE,74331.0,Delaware,OK,141100.2,140600.2,500.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,BIG CABIN,74332.0,Mayes,OK,41908.5,39658.5,2250.0,45700,40800.0,2300.0,2600.0
2019,15973,15974,4438.0,OK-00130,COMMERCE,74339.0,Ottawa,OK,13963.28,13963.28,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,GROVE,74344.0,Delaware,OK,12750.0,11250.0,1500.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,KETCHUM,74349.0,Craig,OK,37937.6,29937.6,8000.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,MIAMI,74354.0,Ottawa,OK,613357.21,580407.21,32950.0,20300,20300.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,PRYOR,74361.0,Mayes,OK,122286.72,116286.72,6000.0,159900,145100.0,6000.0,8800.0
2019,15973,15974,4438.0,OK-00130,ROSE,74364.0,Cherokee,OK,72920.0,25920.0,47000.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,STRANG,74367.0,Mayes,OK,102595.64,102595.64,0.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,MUSKOGEE,74401.0,Muskogee,OK,27334.78,6173.78,21161.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,MUSKOGEE,74401.0,Wagoner,OK,55300.0,0.0,55300.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,MUSKOGEE,74403.0,Muskogee,OK,90172.61,86107.61,4065.0,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,MUSKOGEE,74403.0,Oklahoma,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,BRAGGS,74423.0,Muskogee,OK,25431.26,0.0,25431.26,0,0.0,0.0,0.0
2019,15973,15974,4438.0,OK-00130,EUFAULA,74432.0,Mcintosh,OK,,,,0,,,
2019,15973,15974,4438.0,OK-00130,FORT GIBSON,74434.0,Oklahoma,OK,116918.59,89128.59,27790.0,134200,89200.0,45000.0,0.0
2019,15973,15974,4438.0,OK-00130,FORT GIBSON,74434.0,Muskogee,OK,1289163.84,1059841.35,229322.49,615000,205100.0,222400.0,187500.0
